CVE,Date,CWE,Severity
CVE-2025-30188,2025-10-31T09:15:47.133,CWE-400,7.5
CVE-2025-30189,2025-10-31T09:15:47.313,CWE-1250,7.4
CVE-2025-30191,2025-10-31T09:15:47.860,CWE-1021,5.4
CVE-2025-62232,2025-10-31T09:15:48.053,CWE-532,7.5
CVE-2025-8383,2025-10-31T09:15:48.573,CWE-352,4.3
CVE-2025-11843,2025-10-31T10:15:35.800,CWE-290,8.8
CVE-2025-12041,2025-10-31T10:15:42.997,CWE-862,5.3
CVE-2025-12115,2025-10-31T10:15:49.990,CWE-602,7.5
CVE-2025-40106,2025-10-31T10:15:50.520,N/A,N/A
CVE-2025-11602,2025-10-31T11:15:33.513,CWE-226,6.3
CVE-2025-40603,2025-10-31T11:15:34.757,CWE-532,4.5
CVE-2025-58147,2025-10-31T12:15:34.590,CWE-125,7.5
CVE-2025-58148,2025-10-31T12:15:35.037,CWE-125;CWE-787,7.5
CVE-2025-58149,2025-10-31T12:15:35.143,CWE-672,7.5
CVE-2025-64350,2025-10-31T12:15:35.247,CWE-862,3.8
CVE-2025-64351,2025-10-31T12:15:35.390,CWE-201,4.3
CVE-2025-64352,2025-10-31T12:15:35.527,CWE-862,2.7
CVE-2025-64353,2025-10-31T12:15:35.653,CWE-502,8.8
CVE-2025-64354,2025-10-31T12:15:35.790,CWE-79,6.5
CVE-2025-64356,2025-10-31T12:15:35.913,CWE-862,4.3
CVE-2025-64357,2025-10-31T12:15:36.040,CWE-352,4.3
CVE-2025-64358,2025-10-31T12:15:36.173,CWE-862,4.3
CVE-2025-64359,2025-10-31T12:15:36.307,CWE-98,7.5
CVE-2025-64360,2025-10-31T12:15:36.440,CWE-98,7.5
CVE-2025-64361,2025-10-31T12:15:36.580,CWE-79,6.5
CVE-2025-64362,2025-10-31T12:15:36.713,CWE-79,6.5
CVE-2025-64363,2025-10-31T12:15:36.850,CWE-98,7.5
CVE-2025-64364,2025-10-31T12:15:36.983,CWE-98,7.5
CVE-2025-64365,2025-10-31T12:15:37.120,CWE-79,6.5
CVE-2025-64366,2025-10-31T12:15:37.280,CWE-89,7.6
CVE-2025-64367,2025-10-31T12:15:37.440,CWE-79,6.5
CVE-2025-64368,2025-10-31T12:15:37.570,CWE-352,5.4
CVE-2025-33003,2025-10-31T13:15:33.633,CWE-250,7.8
CVE-2025-36249,2025-10-31T13:15:33.823,CWE-614,5.3
CVE-2025-4952,2025-10-31T13:15:34.173,CWE-732,6.8
CVE-2025-12460,2025-10-31T14:16:12.330,CWE-79,5.3
CVE-2025-12521,2025-10-31T14:16:12.487,CWE-200,5.3
CVE-2025-64386,2025-10-31T14:16:13.510,CWE-613,7.7
CVE-2025-12501,2025-10-31T15:15:41.420,CWE-190,7.5
CVE-2025-57106,2025-10-31T15:15:42.317,CWE-122,7.5
CVE-2025-57107,2025-10-31T15:15:42.443,CWE-122,7.1
CVE-2025-57108,2025-10-31T15:15:42.550,CWE-416,9.8
CVE-2025-60749,2025-10-31T15:15:42.990,CWE-427,7.8
CVE-2025-61427,2025-10-31T15:15:43.263,CWE-79,6.1
CVE-2025-64168,2025-10-31T15:15:43.377,CWE-362;CWE-668,7.1
CVE-2025-64385,2025-10-31T15:15:43.527,CWE-20,9.2
CVE-2025-64387,2025-10-31T15:15:43.773,CWE-1021,5.1
CVE-2025-64388,2025-10-31T15:15:43.917,CWE-400,9.2
CVE-2025-64389,2025-10-31T15:15:44.057,CWE-319,8.3
CVE-2025-12357,2025-10-31T16:15:38.847,CWE-923,8.3
CVE-2025-12507,2025-10-31T16:15:39.447,CWE-428,8.8
CVE-2025-12508,2025-10-31T16:15:39.600,CWE-319,8.4
CVE-2025-12509,2025-10-31T16:15:39.750,CWE-829,8.4
CVE-2025-12552,2025-10-31T16:15:39.897,CWE-521,9.8
CVE-2025-12553,2025-10-31T16:15:40.033,CWE-599,9.8
CVE-2025-12554,2025-10-31T16:15:40.170,CWE-693,9.8
CVE-2025-29270,2025-10-31T16:15:40.307,CWE-200;CWE-284,10.0
CVE-2025-63466,2025-10-31T16:15:40.793,CWE-121,7.5
CVE-2025-63467,2025-10-31T16:15:40.910,CWE-121,7.5
CVE-2025-63468,2025-10-31T16:15:41.020,CWE-121,7.5
CVE-2025-63469,2025-10-31T16:15:41.127,CWE-121,7.5
CVE-2025-59501,2025-10-31T17:15:46.517,CWE-290,4.8
CVE-2025-63460,2025-10-31T17:15:47.473,CWE-121,7.5
CVE-2025-63461,2025-10-31T17:15:47.583,CWE-121,7.5
CVE-2025-63462,2025-10-31T17:15:47.690,CWE-121,7.5
CVE-2025-63463,2025-10-31T17:15:47.797,CWE-121,7.5
CVE-2025-63464,2025-10-31T17:15:47.907,CWE-121,7.5
CVE-2025-63465,2025-10-31T17:15:48.043,CWE-121,7.5
CVE-2025-6075,2025-10-31T17:15:48.693,CWE-400,1.8
CVE-2025-62264,2025-10-31T18:15:33.553,CWE-79,6.1
CVE-2025-63459,2025-10-31T18:15:33.753,CWE-121,7.5
CVE-2025-12546,2025-10-31T19:15:49.380,CWE-79;CWE-94,5.4
CVE-2025-12547,2025-10-31T19:15:49.570,CWE-307;CWE-799,8.1
CVE-2025-62267,2025-10-31T19:15:50.610,CWE-79,6.1
CVE-2025-62618,2025-10-31T19:15:50.753,CWE-79;CWE-434;CWE-836,8.0
CVE-2025-63454,2025-10-31T19:15:51.047,CWE-121,7.5
CVE-2025-63458,2025-10-31T19:15:51.163,CWE-121,7.5
CVE-2025-64348,2025-10-31T19:15:51.610,CWE-862,7.1
CVE-2025-64349,2025-10-31T19:15:51.777,CWE-862,8.8
CVE-2025-10693,2025-10-31T20:15:41.360,CWE-757,7.6
CVE-2025-60711,2025-10-31T20:15:52.413,CWE-693,6.3
CVE-2025-63561,2025-10-31T20:15:53.280,CWE-400,7.5
CVE-2025-63562,2025-10-31T20:15:53.450,CWE-284,6.3
CVE-2025-63563,2025-10-31T21:15:44.713,CWE-286,6.5
CVE-2025-12464,2025-10-31T22:15:32.977,CWE-121,6.2
CVE-2025-62276,2025-11-01T00:15:33.387,CWE-525,5.5
CVE-2025-11174,2025-11-01T02:15:31.847,CWE-285,5.3
CVE-2025-11816,2025-11-01T02:15:32.843,CWE-862,5.3
CVE-2025-11920,2025-11-01T02:15:33.037,CWE-98,8.8
CVE-2025-11922,2025-11-01T02:15:33.207,CWE-79,6.4
CVE-2025-62275,2025-11-01T03:15:31.757,CWE-863,5.3
CVE-2025-11833,2025-11-01T04:15:42.660,CWE-862,9.8
CVE-2025-11928,2025-11-01T04:16:02.970,CWE-79,4.4
CVE-2025-12367,2025-11-01T04:16:04.093,CWE-285,4.3
CVE-2025-11377,2025-11-01T05:16:02.037,CWE-200,4.3
CVE-2025-11927,2025-11-01T05:16:02.267,CWE-79,4.4
CVE-2025-11995,2025-11-01T05:16:02.430,CWE-79,7.2
CVE-2025-12118,2025-11-01T05:16:02.590,CWE-79,6.4
CVE-2025-5949,2025-11-01T05:16:02.763,CWE-639,8.8
CVE-2025-11502,2025-11-01T06:15:38.423,CWE-79,6.4
CVE-2025-11740,2025-11-01T06:15:39.780,CWE-89,6.5
CVE-2025-11983,2025-11-01T06:15:39.970,CWE-200,4.3
CVE-2025-12038,2025-11-01T06:15:40.160,CWE-863,4.3
CVE-2025-12090,2025-11-01T06:15:40.340,CWE-79,6.4
CVE-2025-12180,2025-11-01T06:15:40.517,CWE-862,4.3
CVE-2025-10487,2025-11-01T07:15:33.610,CWE-94,7.3
CVE-2025-11499,2025-11-01T07:15:34.940,CWE-434,9.8
CVE-2025-11755,2025-11-01T07:15:35.130,CWE-434,8.8
CVE-2025-12137,2025-11-01T07:15:35.333,CWE-73,4.9
CVE-2025-12171,2025-11-01T07:15:35.557,CWE-434,8.8
CVE-2025-6574,2025-11-01T07:15:35.727,CWE-639,8.8
CVE-2025-6988,2025-11-01T08:15:32.403,CWE-79,6.4
CVE-2025-6990,2025-11-01T08:15:32.600,CWE-94,8.8
CVE-2025-36367,2025-11-01T12:15:35.130,CWE-862,8.8
CVE-2025-12599,2025-11-01T19:15:38.410,CWE-321,9.8
CVE-2025-12600,2025-11-01T19:15:38.580,CWE-730;NVD-CWE-noinfo,9.8
CVE-2025-12601,2025-11-01T19:15:38.723,CWE-730;NVD-CWE-noinfo,7.5
CVE-2025-12602,2025-11-01T19:15:38.860,CWE-787,9.8
CVE-2025-12603,2025-11-01T19:15:39.040,CWE-787,9.8
CVE-2025-12593,2025-11-02T05:15:32.777,CWE-284;CWE-434,7.2
CVE-2025-12594,2025-11-02T09:15:40.573,CWE-74;CWE-89,7.2
CVE-2025-12595,2025-11-02T10:15:33.000,CWE-119;CWE-120,9.8
CVE-2025-12596,2025-11-02T11:15:35.373,CWE-119;CWE-120,9.8
CVE-2025-12597,2025-11-02T12:15:34.297,CWE-74;CWE-89,9.8
CVE-2025-12598,2025-11-02T12:15:35.117,CWE-74;CWE-89,9.8
CVE-2025-12604,2025-11-02T22:15:33.407,CWE-74;CWE-89,9.8
CVE-2025-12605,2025-11-02T23:15:32.433,CWE-74;CWE-89,9.8
CVE-2025-12606,2025-11-03T00:15:32.483,CWE-74;CWE-89,9.8
CVE-2025-12607,2025-11-03T01:15:42.193,CWE-74;CWE-89,9.8
CVE-2025-12608,2025-11-03T01:15:42.823,CWE-74;CWE-89,9.8
CVE-2025-12609,2025-11-03T02:15:41.000,CWE-74;CWE-89,8.8
CVE-2025-12610,2025-11-03T02:15:41.930,CWE-74;CWE-89,7.2
CVE-2025-12611,2025-11-03T03:15:40.760,CWE-119;CWE-120,9.8
CVE-2025-12612,2025-11-03T03:15:41.643,CWE-74;CWE-89,9.8
CVE-2025-12614,2025-11-03T03:15:41.840,CWE-74;CWE-89,9.8
CVE-2025-12615,2025-11-03T04:15:32.033,CWE-320;CWE-321,8.1
CVE-2025-12616,2025-11-03T04:15:32.240,CWE-200;CWE-215;NVD-CWE-noinfo,5.9
CVE-2025-12617,2025-11-03T05:15:46.280,CWE-74;CWE-89,9.8
CVE-2025-12503,2025-11-03T07:15:41.480,CWE-89,6.5
CVE-2025-12618,2025-11-03T07:15:42.883,CWE-119;CWE-120,9.8
CVE-2025-12619,2025-11-03T07:15:43.140,CWE-119;CWE-120,9.8
CVE-2025-12622,2025-11-03T08:15:33.640,CWE-119;CWE-120,9.8
CVE-2025-12623,2025-11-03T08:15:33.853,CWE-285;CWE-639,3.1
CVE-2025-48396,2025-11-03T08:15:34.077,CWE-434,8.3
CVE-2025-48397,2025-11-03T09:15:46.057,CWE-306,7.1
CVE-2025-0987,2025-11-03T12:15:33.383,CWE-639,9.9
CVE-2025-12626,2025-11-03T13:15:35.923,CWE-22,4.3
CVE-2025-40107,2025-11-03T13:15:36.477,N/A,N/A
CVE-2025-64294,2025-11-03T14:15:37.680,CWE-862,5.3
CVE-2025-29699,2025-11-03T15:15:35.357,CWE-416,6.5
CVE-2025-45663,2025-11-03T15:15:35.510,CWE-244,6.5
CVE-2025-60892,2025-11-03T15:15:36.040,CWE-200,6.8
CVE-2025-63442,2025-11-03T15:15:36.303,CWE-79,4.6
CVE-2025-63443,2025-11-03T15:15:36.423,CWE-79,5.4
CVE-2025-8900,2025-11-03T15:15:38.177,CWE-269,9.8
CVE-2025-11761,2025-11-03T16:15:33.267,CWE-427,8.5
CVE-2025-36091,2025-11-03T16:15:34.413,CWE-283,4.3
CVE-2025-36092,2025-11-03T16:15:34.600,CWE-1284,6.5
CVE-2025-36093,2025-11-03T16:15:34.763,CWE-602,7.4
CVE-2025-60503,2025-11-03T16:15:35.333,CWE-79,8.7
CVE-2025-60785,2025-11-03T16:15:35.470,CWE-94,8.8
CVE-2025-63446,2025-11-03T16:15:36.620,CWE-79,6.1
CVE-2025-63447,2025-11-03T16:15:36.807,CWE-79,6.1
CVE-2025-63448,2025-11-03T16:15:36.997,CWE-79,6.1
CVE-2025-63449,2025-11-03T16:15:37.170,CWE-79,5.4
CVE-2025-63450,2025-11-03T16:15:37.357,CWE-79,5.4
CVE-2025-63451,2025-11-03T16:15:37.527,CWE-89,9.8
CVE-2025-63452,2025-11-03T16:15:37.640,CWE-89,9.4
CVE-2025-63453,2025-11-03T16:15:37.767,CWE-89,9.8
CVE-2025-10280,2025-11-03T17:15:32.527,CWE-79,6.1
CVE-2025-11953,2025-11-03T17:15:32.677,CWE-78,9.8
CVE-2025-12463,2025-11-03T17:15:32.847,CWE-89,9.8
CVE-2025-50363,2025-11-03T17:15:33.040,CWE-79,5.4
CVE-2025-63441,2025-11-03T17:15:33.327,CWE-79,7.3
CVE-2025-45959,2025-11-03T18:16:53.990,N/A,N/A
CVE-2025-8558,2025-11-03T19:16:16.227,CWE-306,5.4
CVE-2025-12531,2025-11-03T20:17:06.247,CWE-611,9.1
CVE-2025-12642,2025-11-03T20:17:06.410,CWE-444,9.1
CVE-2025-50735,2025-11-03T20:19:12.553,CWE-22,7.5
CVE-2025-63593,2025-11-03T20:19:17.620,CWE-79,6.1
CVE-2025-12657,2025-11-03T21:18:50.400,CWE-754,5.0
CVE-2025-63293,2025-11-03T21:19:38.307,CWE-862,6.5
CVE-2025-11193,2025-11-03T22:18:34.037,CWE-256,5.5
CVE-2025-34501,2025-11-03T22:18:50.953,CWE-798,7.0
CVE-2025-36172,2025-11-03T22:18:51.097,CWE-79,5.4
CVE-2025-35021,2025-11-04T01:15:33.107,CWE-1188,6.5
CVE-2025-46556,2025-11-04T01:15:33.257,CWE-770,7.5
CVE-2025-43288,2025-11-04T02:15:35.570,CWE-59,5.5
CVE-2025-43309,2025-11-04T02:15:37.733,CWE-284,2.4
CVE-2025-43322,2025-11-04T02:15:39.250,CWE-284,5.5
CVE-2025-43323,2025-11-04T02:15:39.347,CWE-200,8.1
CVE-2025-43334,2025-11-04T02:15:40.220,CWE-284,5.5
CVE-2025-43335,2025-11-04T02:15:40.320,CWE-284,5.5
CVE-2025-43336,2025-11-04T02:15:40.433,CWE-863,4.4
CVE-2025-43338,2025-11-04T02:15:40.717,CWE-79,7.1
CVE-2025-43345,2025-11-04T02:15:41.550,CWE-200,5.5
CVE-2025-43348,2025-11-04T02:15:41.967,CWE-20,5.5
CVE-2025-43350,2025-11-04T02:15:42.240,CWE-276,2.4
CVE-2025-43360,2025-11-04T02:15:43.570,NVD-CWE-noinfo;CWE-200,5.5
CVE-2025-43361,2025-11-04T02:15:43.683,CWE-125,7.8
CVE-2025-43364,2025-11-04T02:15:43.930,CWE-362,7.8
CVE-2025-43365,2025-11-04T02:15:44.037,CWE-20,2.8
CVE-2025-43373,2025-11-04T02:15:44.607,CWE-119;CWE-787,7.5
CVE-2025-43376,2025-11-04T02:15:44.710,NVD-CWE-noinfo,7.5
CVE-2025-43377,2025-11-04T02:15:44.810,CWE-125,5.5
CVE-2025-43378,2025-11-04T02:15:44.910,CWE-200,5.5
CVE-2025-43379,2025-11-04T02:15:45.000,CWE-59,5.5
CVE-2025-43380,2025-11-04T02:15:45.097,CWE-787,5.5
CVE-2025-43382,2025-11-04T02:15:45.197,CWE-22,5.5
CVE-2025-43383,2025-11-04T02:15:45.293,CWE-125,4.3
CVE-2025-43384,2025-11-04T02:15:45.387,CWE-125,4.3
CVE-2025-43385,2025-11-04T02:15:45.487,CWE-125,4.3
CVE-2025-43386,2025-11-04T02:15:45.590,CWE-125,7.1
CVE-2025-43387,2025-11-04T02:15:45.700,CWE-863,7.8
CVE-2025-43389,2025-11-04T02:15:45.790,CWE-359,5.5
CVE-2025-43390,2025-11-04T02:15:45.890,CWE-347,5.5
CVE-2025-43391,2025-11-04T02:15:45.987,CWE-200,5.5
CVE-2025-43392,2025-11-04T02:15:46.083,CWE-942,4.3
CVE-2025-43394,2025-11-04T02:15:46.180,CWE-59,5.5
CVE-2025-43395,2025-11-04T02:15:46.277,CWE-59,3.3
CVE-2025-43396,2025-11-04T02:15:46.377,CWE-284,5.5
CVE-2025-43397,2025-11-04T02:15:46.477,CWE-863,5.5
CVE-2025-43398,2025-11-04T02:15:46.570,CWE-119,5.5
CVE-2025-43399,2025-11-04T02:15:46.667,CWE-359,7.5
CVE-2025-43401,2025-11-04T02:15:46.917,CWE-20,7.5
CVE-2025-43405,2025-11-04T02:15:47.020,CWE-359,7.5
CVE-2025-43407,2025-11-04T02:15:47.120,CWE-284,7.8
CVE-2025-43408,2025-11-04T02:15:47.217,CWE-284,2.4
CVE-2025-43409,2025-11-04T02:15:47.307,CWE-359,5.5
CVE-2025-43411,2025-11-04T02:15:47.403,CWE-200,5.5
CVE-2025-43412,2025-11-04T02:15:47.503,CWE-284,6.3
CVE-2025-43413,2025-11-04T02:15:47.597,CWE-284;CWE-693,7.5
CVE-2025-43414,2025-11-04T02:15:47.697,CWE-284,6.2
CVE-2025-43419,2025-11-04T02:15:47.780,CWE-119,8.8
CVE-2025-43420,2025-11-04T02:15:47.883,CWE-362,4.7
CVE-2025-43421,2025-11-04T02:15:47.977,CWE-125;CWE-787,4.3
CVE-2025-43422,2025-11-04T02:15:48.087,NVD-CWE-noinfo;CWE-288,4.6
CVE-2025-43423,2025-11-04T02:15:48.180,NVD-CWE-noinfo;CWE-532,2.0
CVE-2025-43424,2025-11-04T02:15:48.287,CWE-119,4.3
CVE-2025-43425,2025-11-04T02:15:48.387,CWE-119,4.3
CVE-2025-43426,2025-11-04T02:15:48.490,CWE-532,5.5
CVE-2025-43427,2025-11-04T02:15:48.600,CWE-20;CWE-703,4.3
CVE-2025-43429,2025-11-04T02:15:48.727,CWE-119,4.3
CVE-2025-43430,2025-11-04T02:15:48.850,CWE-20;CWE-703,4.3
CVE-2025-43431,2025-11-04T02:15:48.950,CWE-787;CWE-119,8.8
CVE-2025-43432,2025-11-04T02:15:49.060,CWE-416,4.3
CVE-2025-43433,2025-11-04T02:15:49.160,CWE-787;CWE-119,8.8
CVE-2025-43434,2025-11-04T02:15:49.260,CWE-416,4.3
CVE-2025-43435,2025-11-04T02:15:49.363,CWE-119,4.3
CVE-2025-43436,2025-11-04T02:15:49.467,CWE-288,7.5
CVE-2025-43438,2025-11-04T02:15:49.563,CWE-416,4.3
CVE-2025-43439,2025-11-04T02:15:49.667,CWE-359,5.5
CVE-2025-43440,2025-11-04T02:15:49.760,CWE-79,6.5
CVE-2025-43441,2025-11-04T02:15:49.863,CWE-119,4.3
CVE-2025-43442,2025-11-04T02:15:49.963,CWE-276,3.3
CVE-2025-43443,2025-11-04T02:15:50.057,NVD-CWE-noinfo,4.3
CVE-2025-43444,2025-11-04T02:15:50.160,CWE-276,5.3
CVE-2025-43445,2025-11-04T02:15:50.260,CWE-125,4.3
CVE-2025-43446,2025-11-04T02:15:50.353,CWE-59,5.5
CVE-2025-43447,2025-11-04T02:15:50.447,CWE-787;CWE-119,5.5
CVE-2025-43448,2025-11-04T02:15:50.543,CWE-59,6.3
CVE-2025-43449,2025-11-04T02:15:50.640,CWE-200,7.5
CVE-2025-43450,2025-11-04T02:15:50.747,CWE-284,7.5
CVE-2025-43452,2025-11-04T02:15:50.837,CWE-359,4.6
CVE-2025-43454,2025-11-04T02:15:50.933,CWE-284,7.5
CVE-2025-43455,2025-11-04T02:15:51.020,CWE-200,5.5
CVE-2025-43457,2025-11-04T02:15:51.120,CWE-416,6.5
CVE-2025-43458,2025-11-04T02:15:51.213,CWE-20;CWE-703,4.3
CVE-2025-43459,2025-11-04T02:15:51.313,CWE-863,4.6
CVE-2025-43460,2025-11-04T02:15:51.410,CWE-200,4.6
CVE-2025-43462,2025-11-04T02:15:51.510,CWE-400,7.5
CVE-2025-43468,2025-11-04T02:15:51.610,CWE-347,5.5
CVE-2025-43469,2025-11-04T02:15:51.710,CWE-359,5.5
CVE-2025-43472,2025-11-04T02:15:51.810,CWE-20,7.8
CVE-2025-43474,2025-11-04T02:15:51.910,CWE-125,7.8
CVE-2025-43476,2025-11-04T02:15:52.010,CWE-284,7.8
CVE-2025-43477,2025-11-04T02:15:52.110,CWE-284,5.5
CVE-2025-43478,2025-11-04T02:15:52.207,CWE-416,5.5
CVE-2025-43479,2025-11-04T02:15:52.303,CWE-200,5.5
CVE-2025-43480,2025-11-04T02:15:52.400,CWE-942,8.1
CVE-2025-43481,2025-11-04T02:15:52.500,CWE-284,5.2
CVE-2025-43493,2025-11-04T02:15:52.590,CWE-290,4.3
CVE-2025-43495,2025-11-04T02:15:52.687,CWE-200;CWE-284,5.4
CVE-2025-43496,2025-11-04T02:15:52.783,CWE-359,7.5
CVE-2025-43498,2025-11-04T02:15:52.880,CWE-284,5.5
CVE-2025-43499,2025-11-04T02:15:52.980,CWE-284,5.5
CVE-2025-43500,2025-11-04T02:15:53.073,CWE-359,7.5
CVE-2025-43502,2025-11-04T02:15:53.177,CWE-284,7.5
CVE-2025-43503,2025-11-04T02:15:53.270,CWE-290,4.3
CVE-2025-43504,2025-11-04T02:15:53.370,CWE-119,4.9
CVE-2025-43505,2025-11-04T02:15:53.467,CWE-787,8.8
CVE-2025-43507,2025-11-04T02:15:53.560,CWE-276,6.5
CVE-2025-11841,2025-11-04T03:15:49.467,CWE-79,6.4
CVE-2025-12324,2025-11-04T03:15:49.667,CWE-79,6.4
CVE-2025-11007,2025-11-04T04:15:36.903,CWE-306,9.8
CVE-2025-11008,2025-11-04T04:15:37.113,CWE-532,9.8
CVE-2025-12069,2025-11-04T04:15:37.270,CWE-352,4.3
CVE-2025-12070,2025-11-04T04:15:37.433,CWE-352,4.3
CVE-2025-12401,2025-11-04T04:15:37.593,CWE-352,6.1
CVE-2025-27064,2025-11-04T04:15:37.757,CWE-126,6.1
CVE-2025-27070,2025-11-04T04:15:37.927,CWE-787,7.8
CVE-2025-27074,2025-11-04T04:15:38.107,CWE-131,7.8
CVE-2025-47352,2025-11-04T04:15:38.270,CWE-129,7.8
CVE-2025-47353,2025-11-04T04:15:38.443,CWE-749,7.8
CVE-2025-47357,2025-11-04T04:15:38.600,CWE-306,7.8
CVE-2025-47360,2025-11-04T04:15:38.753,CWE-121,7.8
CVE-2025-47361,2025-11-04T04:15:38.917,CWE-129,7.8
CVE-2025-47362,2025-11-04T04:15:39.077,CWE-126,6.1
CVE-2025-47365,2025-11-04T04:15:39.240,CWE-190,7.8
CVE-2025-47367,2025-11-04T04:15:39.397,CWE-787,7.8
CVE-2025-47368,2025-11-04T04:15:39.553,CWE-126,7.8
CVE-2025-47370,2025-11-04T04:15:39.710,CWE-617,6.5
CVE-2025-10896,2025-11-04T05:15:49.360,CWE-862,8.8
CVE-2025-11704,2025-11-04T05:15:53.957,CWE-98,7.5
CVE-2025-11724,2025-11-04T05:15:56.887,CWE-434,8.8
CVE-2025-11733,2025-11-04T05:15:57.840,CWE-79,7.2
CVE-2025-11753,2025-11-04T05:16:02.263,CWE-79,4.4
CVE-2025-11758,2025-11-04T05:16:02.483,CWE-862,6.5
CVE-2025-11812,2025-11-04T05:16:03.470,CWE-79,6.4
CVE-2025-11890,2025-11-04T05:16:04.337,CWE-862,7.5
CVE-2025-12065,2025-11-04T05:16:07.183,CWE-79,4.4
CVE-2025-12156,2025-11-04T05:16:08.120,CWE-862,4.3
CVE-2025-12157,2025-11-04T05:16:09.357,CWE-862,5.3
CVE-2025-12158,2025-11-04T05:16:10.083,CWE-862,9.8
CVE-2025-12188,2025-11-04T05:16:10.980,CWE-352,4.3
CVE-2025-12350,2025-11-04T05:16:11.190,CWE-862,5.3
CVE-2025-12369,2025-11-04T05:16:11.387,CWE-79,6.4
CVE-2025-12371,2025-11-04T05:16:11.590,CWE-79,4.4
CVE-2025-12389,2025-11-04T05:16:11.770,CWE-862,4.3
CVE-2025-12393,2025-11-04T05:16:11.973,CWE-79,4.4
CVE-2025-12396,2025-11-04T05:16:12.163,CWE-79,4.4
CVE-2025-12400,2025-11-04T05:16:12.360,CWE-352,6.1
CVE-2025-12402,2025-11-04T05:16:12.567,CWE-352,6.1
CVE-2025-12403,2025-11-04T05:16:12.773,CWE-352,6.1
CVE-2025-12410,2025-11-04T05:16:12.953,CWE-352,6.1
CVE-2025-12412,2025-11-04T05:16:13.150,CWE-352,6.1
CVE-2025-12413,2025-11-04T05:16:13.340,CWE-352,5.4
CVE-2025-12415,2025-11-04T05:16:13.530,CWE-352,6.1
CVE-2025-12416,2025-11-04T05:16:13.717,CWE-352,6.1
CVE-2025-12452,2025-11-04T05:16:14.093,CWE-352,6.1
CVE-2025-12456,2025-11-04T05:16:16.587,CWE-352,6.1
CVE-2025-12683,2025-11-04T05:16:17.277,CWE-269,5.8
CVE-2025-20725,2025-11-04T07:15:32.113,CWE-787,7.5
CVE-2025-20726,2025-11-04T07:15:34.037,CWE-122;CWE-787,7.5
CVE-2025-20727,2025-11-04T07:15:34.540,CWE-787,7.5
CVE-2025-20728,2025-11-04T07:15:35.100,CWE-122;CWE-787,7.8
CVE-2025-20729,2025-11-04T07:15:35.593,CWE-122;CWE-787,4.2
CVE-2025-20730,2025-11-04T07:15:36.360,CWE-287,6.7
CVE-2025-20731,2025-11-04T07:15:37.117,CWE-122;CWE-787,5.3
CVE-2025-20732,2025-11-04T07:15:37.820,CWE-121;CWE-787,5.3
CVE-2025-20733,2025-11-04T07:15:38.567,CWE-122;CWE-787,7.8
CVE-2025-20734,2025-11-04T07:15:39.283,CWE-122;CWE-787,5.3
CVE-2025-20735,2025-11-04T07:15:40.117,CWE-122;CWE-787,7.8
CVE-2025-20736,2025-11-04T07:15:40.977,CWE-121;CWE-787,6.7
CVE-2025-20737,2025-11-04T07:15:41.730,CWE-121;CWE-787,7.8
CVE-2025-20738,2025-11-04T07:15:42.473,CWE-121;CWE-787,6.7
CVE-2025-20739,2025-11-04T07:15:43.343,CWE-121;CWE-787,6.7
CVE-2025-20740,2025-11-04T07:15:44.140,CWE-367,4.7
CVE-2025-20741,2025-11-04T07:15:44.913,CWE-122;CWE-787,6.7
CVE-2025-20742,2025-11-04T07:15:45.627,CWE-122;CWE-787,8.0
CVE-2025-20743,2025-11-04T07:15:46.333,CWE-416,4.2
CVE-2025-20744,2025-11-04T07:15:47.070,CWE-416,4.2
CVE-2025-20745,2025-11-04T07:15:47.897,CWE-416,4.2
CVE-2025-20746,2025-11-04T07:15:48.700,CWE-121;CWE-787,6.7
CVE-2025-20747,2025-11-04T07:15:49.540,CWE-121;CWE-787,6.7
CVE-2025-20748,2025-11-04T07:15:50.343,CWE-120;CWE-787,6.7
CVE-2025-20749,2025-11-04T07:15:51.240,CWE-121;CWE-787,6.7
CVE-2025-11690,2025-11-04T11:15:37.573,CWE-639,8.5
CVE-2025-12045,2025-11-04T12:15:35.960,CWE-79,6.4
CVE-2025-12493,2025-11-04T12:15:36.957,CWE-22,9.8
CVE-2025-41111,2025-11-04T13:15:34.167,CWE-862,7.5
CVE-2025-41112,2025-11-04T13:15:34.877,CWE-862,7.5
CVE-2025-41113,2025-11-04T13:15:35.017,CWE-862,7.5
CVE-2025-41114,2025-11-04T13:15:35.153,CWE-862,7.5
CVE-2025-12682,2025-11-04T14:15:33.377,CWE-434,9.8
CVE-2025-12695,2025-11-04T14:15:34.087,CWE-653,5.9
CVE-2025-41335,2025-11-04T14:15:35.220,CWE-862,7.5
CVE-2025-41336,2025-11-04T14:15:35.370,CWE-862,7.5
CVE-2025-41337,2025-11-04T14:15:35.517,CWE-862,7.5
CVE-2025-41338,2025-11-04T14:15:35.670,CWE-862,7.5
CVE-2025-41339,2025-11-04T14:15:35.817,CWE-862,7.5
CVE-2025-41340,2025-11-04T14:15:35.993,CWE-862,7.5
CVE-2025-41341,2025-11-04T14:15:36.133,CWE-862,7.5
CVE-2025-41342,2025-11-04T14:15:36.277,CWE-862,7.5
CVE-2025-41343,2025-11-04T14:15:36.417,CWE-862,7.5
CVE-2025-41344,2025-11-04T14:15:36.560,CWE-862,7.5
CVE-2025-41345,2025-11-04T14:15:36.703,CWE-862,7.5
